A,Y,W,Z,A2,W2,X_age,X_educ,X_fsize,X_marr
9120.0,-700.0,0,0,0,1,29,12,4,1
9000.0,-569.0,0,0,0,0,39,12,1,0
12006.0,-25037.0,0,0,0,0,29,12,1,0
8739.0,46298.0,1,0,0,1,61,10,2,1
18678.0,27.0,0,0,0,1,63,12,3,1
25500.0,-500.0,0,0,0,1,33,12,5,1
25737.0,600.0,1,0,0,1,26,10,4,1
28869.0,-1450.0,0,0,0,1,34,13,4,1
53379.0,55023.0,1,0,0,1,64,16,4,1
134490.0,6200.0,1,0,0,1,49,18,5,1
19152.0,2000.0,0,0,0,1,42,18,2,0
73680.0,4150.0,0,0,0,1,33,18,2,1
31635.0,249.0,0,0,0,1,44,12,1,0
14415.0,850.0,0,0,0,1,59,5,2,1
55818.0,4876.0,0,0,0,1,46,12,4,1
33126.0,-2375.0,0,0,0,1,42,12,3,0
30240.0,-1000.0,0,0,0,1,48,12,2,1
29415.0,10974.0,1,0,0,1,59,12,8,1
74856.0,55300.0,0,0,0,1,57,18,2,1
31014.0,55499.0,1,0,0,1,55,16,2,1
30690.0,31889.0,1,0,0,1,39,12,5,1
17544.0,-1080.0,0,0,0,0,36,12,1,0
57828.0,30814.0,0,0,0,1,35,12,2,1
15390.0,10.0,0,0,0,0,34,10,1,0
25380.0,200.0,0,0,0,1,54,12,2,0
14421.0,-4870.0,0,0,0,1,49,11,5,1
7938.0,3000.0,0,0,0,0,46,12,2,0
24396.0,14178.0,0,0,0,0,32,6,4,1
24534.0,5150.0,0,0,0,0,25,14,3,1
44640.0,27349.0,0,0,0,1,27,16,3,1
26052.0,-100.0,0,0,0,1,37,11,8,1
58305.0,32399.0,0,0,0,1,42,12,5,1
23100.0,47998.0,0,0,0,1,62,12,2,1
12243.0,54.0,0,0,0,0,29,12,1,0
18744.0,-6450.0,0,0,0,1,34,12,6,1
79323.0,95299.0,1,0,0,1,59,18,2,1
22656.0,0.0,0,0,0,1,55,16,4,0
70368.0,4600.0,0,0,0,1,48,12,3,1
106086.0,-5900.0,1,0,0,1,44,15,4,1
6564.0,0.0,0,0,0,0,48,12,10,0
15840.0,1000.0,0,0,0,0,32,12,1,0
16968.0,69200.0,1,0,0,1,49,12,1,0
115506.0,39600.0,0,0,0,1,44,18,5,1
21240.0,-300.0,0,0,0,0,31,12,4,1
8826.0,-7156.0,0,0,0,1,27,13,1,0
29781.0,21395.0,1,0,0,1,54,12,6,1
53400.0,17750.0,1,0,0,0,30,12,3,1
44016.0,27800.0,1,0,0,1,43,13,1,0
30294.0,-3447.0,0,0,0,1,63,11,3,1
54360.0,21417.0,1,0,0,1,55,16,2,1
16014.0,4999.0,1,0,0,1,61,11,6,0
26652.0,-2700.0,0,0,0,1,61,12,2,1
7275.0,2325.0,0,0,0,1,30,16,1,0
10497.0,0.0,0,0,0,0,27,12,4,1
36639.0,-11000.0,0,0,0,1,30,12,4,1
48858.0,2000.0,0,0,0,1,46,8,4,1
40161.0,3400.0,0,0,0,1,34,12,4,1
8268.0,1264.0,0,0,0,1,37,12,1,0
40896.0,4258.0,0,0,0,1,40,10,5,1
17880.0,500.0,0,0,0,1,57,9,1,0
50364.0,43848.0,1,0,0,1,40,12,4,1
27.0,3450.0,0,0,0,1,50,16,3,1
61362.0,32600.0,1,0,0,1,38,18,5,1
15669.0,149.0,0,0,0,0,28,12,5,1
48000.0,2000.0,0,0,0,1,41,13,3,1
57345.0,115190.0,1,0,0,1,62,15,2,1
38721.0,47359.0,0,0,0,1,49,12,2,1
24000.0,200.0,0,0,0,1,53,12,2,1
23268.0,611.0,0,0,0,0,35,12,2,0
13428.0,0.0,0,0,0,0,45,15,1,0
24795.0,-300.0,0,0,0,0,40,13,3,0
42036.0,4200.0,0,0,0,1,38,16,5,1
71310.0,-2800.0,0,0,0,1,35,16,4,1
21675.0,100.0,0,0,0,0,29,13,1,0
17616.0,20418.0,1,0,0,1,51,12,3,1
51432.0,-1694.0,0,0,0,1,38,14,3,0
14310.0,600.0,0,0,0,0,26,18,1,0
48288.0,3300.0,0,0,0,0,28,16,1,0
7143.0,4000.0,0,0,0,0,39,8,6,1
13707.0,-3070.0,0,0,0,1,34,15,3,0
86760.0,46669.0,1,0,0,0,34,13,4,1
27852.0,100.0,0,0,0,0,38,9,4,1
36702.0,7399.0,0,0,0,1,34,10,4,1
23904.0,29100.0,0,0,0,0,35,12,3,1
20643.0,8850.0,0,0,0,0,56,12,4,1
17070.0,21199.0,1,0,0,1,58,12,4,1
34839.0,2647.0,1,0,0,0,36,18,1,0
41436.0,1200.0,0,0,0,1,29,12,3,1
20670.0,499.0,0,0,0,0,29,14,1,0
11475.0,0.0,0,0,0,1,64,8,1,0
45750.0,-12946.0,0,0,0,1,27,12,2,1
26700.0,46000.0,0,0,0,1,39,13,4,1
56868.0,2500.0,0,0,0,0,35,13,2,1
24540.0,-8900.0,0,0,0,1,30,13,4,1
15330.0,-201.0,0,0,0,0,27,14,1,0
49650.0,26900.0,1,0,0,1,37,16,5,1
22149.0,400.0,0,0,0,1,32,13,1,0
29499.0,122555.0,1,0,0,1,59,13,3,1
88422.0,4620.0,1,0,0,1,53,17,5,1
43146.0,-7800.0,0,0,0,0,28,14,4,1
52200.0,15000.0,0,0,0,0,32,16,4,1
27129.0,-3000.0,0,0,0,1,35,12,2,0
66897.0,0.0,0,0,0,1,32,16,3,1
23706.0,59300.0,1,0,0,1,58,12,2,1
99810.0,89448.0,0,0,0,1,50,12,5,1
15300.0,-523.0,0,0,0,1,31,12,4,0
24642.0,22600.0,0,0,0,1,36,16,4,1
18030.0,499.0,0,0,0,0,26,14,1,0
15654.0,3200.0,0,0,0,0,45,12,4,0
37323.0,-9650.0,0,0,0,1,29,16,3,1
27546.0,60840.0,1,0,0,1,39,12,1,0
47178.0,-5190.0,0,0,0,1,45,14,4,1
48651.0,800.0,0,0,0,1,38,18,2,0
24936.0,-4340.0,0,0,0,1,29,12,4,1
30720.0,3599.0,1,0,0,1,36,15,3,1
21276.0,-800.0,0,0,0,1,29,13,2,0
27606.0,-6950.0,0,0,0,0,25,14,3,1
6408.0,0.0,0,0,0,1,41,4,3,1
15660.0,50.0,0,0,0,0,29,12,2,0
15615.0,-580.0,0,0,0,0,36,12,1,0
10056.0,0.0,0,0,0,1,34,3,7,1
9846.0,300.0,0,0,0,0,62,6,7,0
34974.0,1049.0,0,0,0,0,48,12,4,1
24174.0,-3400.0,0,0,0,0,44,14,1,0
14679.0,-375.0,0,0,0,0,37,14,4,1
7437.0,523.0,0,0,0,1,60,12,2,0
30498.0,-576.0,0,0,0,0,50,13,1,0
33720.0,-2552.0,0,0,0,1,30,12,2,1
40200.0,-5310.0,0,0,0,1,43,12,5,1
74568.0,19940.0,0,0,0,1,33,18,2,1
14079.0,350.0,0,0,0,0,25,12,1,0
27630.0,-2200.0,0,0,0,1,25,13,1,0
27492.0,16600.0,1,0,0,1,25,12,5,1
35754.0,-8200.0,0,0,0,1,54,12,3,1
32205.0,33569.0,1,0,0,1,44,16,5,1
21306.0,10000.0,0,0,0,1,26,12,3,1
23877.0,55175.0,1,0,0,0,38,12,2,1
10887.0,1500.0,0,0,0,0,63,13,2,0
13728.0,-4108.0,0,0,0,1,44,12,5,1
26022.0,31999.0,0,0,0,1,46,13,2,0
27225.0,0.0,0,0,0,1,31,12,1,0
23358.0,100.0,0,0,0,1,54,13,4,0
22812.0,-5950.0,0,0,0,0,45,12,5,1
26751.0,-6200.0,0,0,0,0,30,10,4,1
97722.0,-10600.0,0,0,0,1,39,12,6,1
78750.0,7500.0,0,0,0,1,63,18,4,1
33996.0,3499.0,0,0,0,1,37,16,1,0
19068.0,-7304.0,0,0,0,1,43,12,3,0
12255.0,200.0,0,0,0,0,31,12,1,0
15315.0,250.0,0,0,0,0,42,12,4,0
27246.0,-8195.0,0,0,0,0,28,14,4,1
9063.0,0.0,0,0,0,0,35,11,7,0
33240.0,122800.0,0,0,0,1,45,17,4,1
36042.0,4325.0,0,0,0,0,25,16,2,1
23109.0,17600.0,1,0,0,1,60,13,2,1
81558.0,9206.0,1,0,0,1,43,18,2,1
33360.0,20000.0,0,0,0,1,25,13,7,0
22152.0,-5000.0,0,0,0,0,36,14,5,1
26880.0,600.0,0,0,0,1,52,8,2,1
45225.0,18300.0,1,0,0,1,54,12,1,0
34470.0,-2000.0,0,0,0,1,55,12,4,1
23466.0,1600.0,0,0,0,1,36,12,5,1
27000.0,-750.0,0,0,0,1,30,16,1,0
24960.0,0.0,0,0,0,0,32,13,4,1
10035.0,-435.0,0,0,0,0,45,12,1,0
9150.0,-10397.0,0,0,0,0,33,10,9,1
22254.0,749.0,0,0,0,0,40,17,1,0
95634.0,157075.0,1,0,0,1,54,16,2,1
21030.0,11000.0,1,0,0,0,27,16,1,0
9069.0,-650.0,0,0,0,1,32,13,4,0
8700.0,0.0,0,0,0,0,39,10,2,0
19080.0,0.0,0,0,0,1,64,12,3,1
2400.0,0.0,0,0,0,0,35,12,1,0
23100.0,12500.0,1,0,0,0,32,16,1,0
97752.0,30999.0,1,0,0,1,35,15,3,1
9966.0,0.0,0,0,0,0,48,12,2,0
23703.0,-16747.0,0,0,0,1,39,12,5,1
21921.0,45500.0,0,0,0,1,59,11,2,1
22818.0,-8149.0,0,0,0,1,33,12,4,1
16575.0,850.0,0,0,0,1,32,12,3,0
30324.0,-1500.0,0,0,0,1,31,12,4,1
41190.0,-5150.0,0,0,0,1,48,18,3,1
81510.0,2800.0,1,0,0,1,36,14,5,1
38148.0,205.0,0,0,0,0,45,11,1,0
52995.0,8249.0,1,0,0,0,37,12,4,1
21180.0,-4400.0,0,0,0,1,31,12,3,0
42600.0,-2720.0,0,0,0,1,34,12,4,1
31431.0,9500.0,1,0,0,1,47,12,3,0
14040.0,100.0,0,0,0,0,46,12,3,1
9396.0,0.0,0,0,0,0,33,12,2,0
55476.0,62500.0,1,0,0,1,60,12,2,0
20880.0,-96.0,0,0,0,0,34,12,3,1
26109.0,20302.0,0,0,0,1,64,12,1,0
12660.0,634.0,0,0,0,0,26,12,1,0
24144.0,230.0,0,0,0,0,35,14,4,1
7569.0,53.0,0,0,0,1,43,9,3,0
44856.0,3500.0,0,0,0,1,35,14,5,1
7800.0,0.0,0,0,0,0,57,6,1,0
28650.0,61999.0,1,0,0,1,61,12,2,0
54204.0,32900.0,0,0,0,1,40,18,3,1
79317.0,76550.0,1,0,0,1,45,12,3,1
41514.0,2746.0,0,0,0,0,52,18,1,0
17988.0,10199.0,0,0,0,1,57,11,3,1
61560.0,9000.0,1,0,0,1,45,16,4,1
30063.0,33800.0,1,0,0,1,49,14,1,0
32385.0,-2700.0,0,0,0,0,37,10,4,1
25050.0,0.0,0,0,0,1,43,16,3,0
31803.0,30048.0,0,0,0,1,52,9,3,1
19497.0,-1479.0,0,0,0,0,38,11,2,1
25500.0,0.0,0,0,0,0,56,6,2,1
34755.0,138849.0,1,0,0,1,58,12,2,1
61665.0,6940.0,1,0,0,1,48,12,3,1
37200.0,-7750.0,0,0,0,0,25,16,1,0
44361.0,2259.0,0,0,0,1,48,14,6,1
75012.0,-88000.0,1,0,0,1,53,15,2,1
13500.0,-5500.0,0,0,0,0,28,12,1,0
31956.0,-4325.0,0,0,0,0,38,12,3,0
49284.0,-2875.0,0,0,0,1,28,14,4,1
25710.0,100.0,0,0,0,1,42,11,4,1
47403.0,-301.0,0,0,0,0,46,16,3,0
30606.0,-900.0,0,0,0,1,29,12,2,1
70992.0,71828.0,1,0,0,1,58,12,2,1
6678.0,-574.0,0,0,0,0,32,13,3,0
10767.0,55.0,0,0,0,0,34,10,2,1
10161.0,-150.0,0,0,0,0,25,15,1,0
22230.0,2999.0,1,0,0,1,48,9,6,1
42375.0,1513.0,0,0,0,1,57,13,2,1
12885.0,300.0,0,0,0,1,61,8,2,0
40530.0,19698.0,0,0,0,1,56,18,2,0
21840.0,-3200.0,0,0,0,1,29,9,4,1
16215.0,50.0,0,0,0,1,26,13,3,1
32457.0,18300.0,1,0,0,1,40,17,1,0
21675.0,2300.0,1,0,0,1,57,12,4,1
6030.0,-1100.0,0,0,0,0,27,14,3,0
6120.0,0.0,0,0,0,0,38,9,3,0
18759.0,9200.0,0,0,0,1,61,12,1,0
41232.0,7199.0,0,0,0,0,28,12,2,1
10200.0,-2500.0,0,0,0,0,33,12,10,1
60000.0,-3700.0,0,0,0,1,49,14,5,1
37776.0,21000.0,0,0,0,1,43,12,4,1
79713.0,2000.0,0,0,0,0,33,18,1,0
32592.0,-2100.0,0,0,0,1,57,13,4,1
12264.0,0.0,0,0,0,0,32,11,2,0
44475.0,749.0,0,0,0,1,37,12,2,1
12666.0,0.0,0,0,0,0,37,12,3,1
26394.0,0.0,0,0,0,0,30,12,1,0
6984.0,0.0,0,0,0,0,28,12,3,0
13590.0,0.0,0,0,0,0,32,8,4,0
50154.0,10899.0,1,0,0,1,44,16,1,0
18696.0,-2800.0,0,0,0,0,40,12,2,0
35370.0,7699.0,1,0,0,0,59,12,1,0
35157.0,5849.0,0,0,0,1,40,12,4,1
16749.0,1725.0,0,0,0,1,35,13,3,1
25953.0,-320.0,0,0,0,0,27,6,4,1
17460.0,900.0,0,0,0,0,35,14,1,0
18060.0,1000.0,0,0,0,0,25,10,5,1
27093.0,-1607.0,0,0,0,1,30,13,4,1
15645.0,3399.0,1,0,0,1,36,16,1,0
11505.0,112.0,0,0,0,0,29,15,1,0
9000.0,-8000.0,0,0,0,0,29,12,5,1
48135.0,-11000.0,0,0,0,0,44,18,1,0
22500.0,7549.0,1,0,0,0,55,12,1,0
33672.0,1700.0,0,0,0,0,26,14,1,0
22137.0,160.0,0,0,0,0,50,12,1,0
6480.0,0.0,0,0,0,0,34,12,3,0
75162.0,27299.0,1,0,0,1,51,13,2,1
40602.0,13798.0,0,0,0,1,38,18,4,1
14280.0,0.0,0,0,0,0,28,6,1,0
29232.0,3300.0,1,0,0,1,39,18,1,0
31179.0,18000.0,1,0,0,1,41,11,4,1
26610.0,-5800.0,0,0,0,0,25,16,1,0
17280.0,-2803.0,0,0,0,0,26,12,6,1
38886.0,-6599.0,0,0,0,1,46,10,2,1
40647.0,440.0,0,0,0,1,37,12,5,1
14994.0,-420.0,0,0,0,0,63,12,2,1
71340.0,26000.0,1,0,0,1,35,14,2,1
17850.0,0.0,0,0,0,0,26,12,1,0
24300.0,-300.0,0,0,0,0,25,7,3,1
23850.0,-7131.0,0,0,0,1,38,9,4,1
28017.0,66808.0,1,0,0,1,64,12,2,1
19800.0,2999.0,0,0,0,0,33,6,4,1
16500.0,23000.0,0,0,0,1,57,13,2,1
26055.0,749.0,0,0,0,1,48,11,7,1
78519.0,75550.0,1,0,0,1,33,17,2,1
59253.0,10948.0,0,0,0,1,30,14,2,1
27108.0,-600.0,0,0,0,1,28,16,1,0
70443.0,3000.0,1,0,0,0,26,16,2,1
15558.0,14000.0,0,0,0,0,63,12,1,0
40074.0,-900.0,0,0,0,0,29,13,2,1
24048.0,-1455.0,0,0,0,1,34,11,7,1
10200.0,0.0,0,0,0,0,27,7,2,1
26382.0,-1030.0,0,0,0,1,38,12,4,1
54288.0,-9505.0,0,0,0,1,33,12,4,1
24000.0,5634.0,0,0,0,1,36,12,5,1
43020.0,4799.0,0,0,0,1,38,12,5,1
34836.0,-3001.0,0,0,0,1,35,14,5,1
14550.0,-6500.0,0,0,0,0,28,16,1,0
27000.0,-3300.0,0,0,0,1,46,10,3,1
16242.0,35.0,1,0,0,0,25,10,4,0
45948.0,44000.0,1,0,0,1,30,17,2,1
118599.0,-5989.0,0,0,0,1,36,14,4,1
14196.0,5049.0,0,0,0,0,46,16,1,0
25758.0,345.0,0,0,0,1,44,11,3,1
4296.0,0.0,0,0,0,0,34,11,2,0
28419.0,8248.0,1,0,0,1,52,12,3,1
88200.0,103200.0,1,0,0,0,39,14,1,0
35439.0,869.0,0,0,0,1,40,13,3,1
26445.0,829.0,0,0,0,1,39,14,4,1
17340.0,-1300.0,0,0,0,1,58,1,1,0
83301.0,88900.0,1,0,0,1,61,18,2,1
27060.0,1499.0,0,0,0,0,51,12,4,1
39627.0,5949.0,1,0,0,1,31,12,5,1
57795.0,-1021.0,0,0,0,1,41,18,4,1
14343.0,150.0,0,0,0,1,53,11,2,0
24015.0,600.0,0,0,0,1,47,12,5,1
29964.0,-15051.0,0,0,0,1,48,12,5,1
38400.0,64000.0,1,0,0,1,34,16,3,1
45687.0,7926.0,1,0,0,0,29,16,2,1
42969.0,2359.0,0,0,0,0,36,11,4,1
83925.0,4000.0,0,0,0,0,37,12,1,0
45549.0,11000.0,1,0,0,1,43,18,1,0
33096.0,25204.0,1,0,0,1,62,9,2,1
49200.0,108700.0,0,0,0,1,46,16,1,0
13200.0,4100.0,1,0,0,1,49,10,4,1
5106.0,-940.0,0,0,0,0,34,12,3,0
17520.0,1000.0,0,0,0,1,27,12,4,1
37662.0,-2382.0,0,0,0,0,37,12,11,1
25920.0,1500.0,0,0,0,1,49,10,1,0
13179.0,10981.0,1,0,0,1,43,12,4,1
17010.0,-3094.0,0,0,0,0,27,13,4,0
22473.0,-1751.0,0,0,0,0,43,14,1,0
39105.0,22137.0,1,0,0,1,39,16,2,1
22362.0,-6890.0,0,0,0,1,29,13,3,1
38613.0,5800.0,0,0,0,0,55,10,4,1
9660.0,13300.0,1,0,0,0,49,18,1,0
22572.0,-3100.0,0,0,0,0,41,18,3,0
36030.0,499.0,0,0,0,1,33,14,1,0
45408.0,4700.0,0,0,0,1,31,12,3,1
16680.0,-2625.0,0,0,0,0,31,16,1,0
20577.0,1700.0,0,0,0,0,38,12,5,1
44934.0,7347.0,1,0,0,1,44,18,3,0
17214.0,-1200.0,0,0,0,0,33,12,1,0
26142.0,24059.0,1,0,0,0,54,18,1,0
55230.0,8675.0,1,0,0,1,44,16,3,1
46140.0,4400.0,1,0,0,1,39,16,2,1
60600.0,4999.0,0,0,0,1,41,12,5,1
24606.0,-2900.0,0,0,0,1,33,12,2,1
9600.0,17000.0,1,0,0,0,35,12,3,0
11763.0,-400.0,0,0,0,1,37,12,4,1
19890.0,0.0,0,0,0,0,33,10,1,0
25224.0,-3800.0,0,0,0,1,32,12,4,1
4860.0,2825.0,0,0,0,0,30,15,1,0
21792.0,-7000.0,0,0,0,0,43,12,1,0
52047.0,-28430.0,0,0,0,1,29,1,2,1
24108.0,1399.0,1,0,0,0,32,18,1,0
35550.0,30899.0,1,0,0,1,60,11,2,1
50328.0,7000.0,1,0,0,1,45,14,2,0
14700.0,-3500.0,0,0,0,1,43,12,2,0
27675.0,-643.0,0,0,0,1,44,14,2,0
19212.0,-2780.0,0,0,0,0,38,17,1,0
24300.0,50.0,0,0,0,1,45,18,1,0
104802.0,106000.0,1,0,0,1,51,14,2,1
42900.0,79499.0,1,0,0,1,40,14,2,0
55890.0,11400.0,1,0,0,1,25,14,2,1
88413.0,24109.0,0,0,0,1,47,12,3,1
18516.0,-1500.0,0,0,0,0,29,18,1,0
18903.0,20.0,0,0,0,0,25,12,1,0
21366.0,-750.0,0,0,0,1,59,12,1,0
18015.0,-10200.0,0,0,0,0,26,16,1,0
4680.0,5650.0,0,0,0,0,57,18,1,0
37584.0,-800.0,0,0,0,1,41,12,4,1
32256.0,7768.0,0,0,0,0,31,12,3,1
49758.0,30600.0,1,0,0,0,41,12,3,1
32409.0,-4550.0,0,0,0,1,45,12,4,1
24030.0,-4000.0,0,0,0,1,31,13,2,0
47838.0,8377.0,0,0,0,1,29,14,2,1
40323.0,-675.0,0,0,0,0,25,12,3,1
28974.0,17212.0,0,0,0,1,31,17,3,0
16500.0,0.0,0,0,0,0,58,18,1,0
16830.0,300.0,0,0,0,0,57,16,2,0
11850.0,0.0,0,0,0,0,34,12,3,1
8520.0,1300.0,0,0,0,1,55,5,5,1
15003.0,465.0,0,0,0,0,37,14,1,0
30429.0,13239.0,0,0,0,1,62,13,2,1
48000.0,-100.0,0,0,0,1,40,12,5,1
46080.0,2000.0,0,0,0,1,30,9,4,1
24840.0,392.0,0,0,0,0,32,7,3,1
25917.0,-1700.0,0,0,0,0,30,12,3,0
34320.0,52500.0,1,0,0,1,55,12,3,1
19239.0,-1195.0,0,0,0,1,30,12,6,1
27012.0,-730.0,0,0,0,1,41,16,4,1
21528.0,-721.0,0,0,0,0,27,10,2,1
18150.0,0.0,0,0,0,0,25,9,5,1
25926.0,24292.0,0,0,0,1,47,12,3,1
31848.0,-4220.0,0,0,0,1,39,15,4,1
3840.0,-2200.0,0,0,0,0,29,6,5,1
25254.0,9687.0,1,0,0,1,31,12,1,0
13182.0,-2373.0,0,0,0,1,32,12,4,1
32976.0,699.0,0,0,0,0,40,18,1,0
31575.0,54700.0,0,0,0,1,58,12,2,1
72039.0,-5365.0,0,0,0,1,42,16,3,0
1950.0,0.0,0,0,0,1,59,12,1,0
40209.0,1965.0,0,0,0,0,27,14,1,0
45549.0,23309.0,0,0,0,1,60,12,2,1
23562.0,26800.0,0,0,0,0,41,17,1,0
48900.0,-2450.0,0,0,0,0,27,12,3,1
70557.0,39354.0,1,0,0,1,61,12,2,1
32640.0,55.0,0,0,0,0,26,12,1,0
38241.0,55568.0,0,0,0,0,40,14,1,0
30264.0,52399.0,1,0,0,0,58,17,3,1
42528.0,46249.0,0,0,0,1,61,12,2,1
13170.0,31000.0,1,0,0,1,59,12,1,0
28830.0,1704.0,0,0,0,1,64,18,1,0
33636.0,86999.0,1,0,0,1,61,12,2,1
23532.0,29600.0,1,0,0,0,62,12,3,1
27720.0,100.0,0,0,0,1,37,16,5,1
9180.0,-550.0,0,0,0,0,58,11,2,0
18450.0,-2300.0,0,0,0,1,50,14,1,0
7650.0,-1861.0,0,0,0,0,41,12,1,0
31200.0,-1102.0,0,0,0,1,37,12,3,1
28551.0,2648.0,1,0,0,1,41,12,4,1
7182.0,0.0,0,0,0,0,44,5,5,0
23100.0,4500.0,0,0,0,0,29,16,1,0
20280.0,-700.0,0,0,0,1,36,10,5,1
32520.0,2001.0,0,0,0,1,54,12,2,1
63432.0,23397.0,1,0,0,1,26,12,2,1
33288.0,4140.0,0,0,0,0,46,13,2,1
11631.0,0.0,0,0,0,0,27,11,5,1
16320.0,-1000.0,0,0,0,0,34,14,1,0
17652.0,1200.0,0,0,0,1,38,12,3,0
22500.0,-900.0,0,0,0,1,51,10,4,1
60705.0,75000.0,0,0,0,1,55,16,2,1
11340.0,0.0,0,0,0,0,38,12,2,0
56046.0,15350.0,0,0,0,1,42,16,2,1
19725.0,8800.0,1,0,0,1,59,13,5,0
10050.0,100.0,0,0,0,0,27,12,2,0
32460.0,71.0,0,0,0,1,55,12,2,1
32856.0,10000.0,0,0,0,1,39,18,4,1
72672.0,17899.0,0,0,0,1,52,12,3,1
50529.0,12800.0,1,0,0,1,31,16,2,1
35832.0,2830.0,0,0,0,1,32,18,4,1
25560.0,-1714.0,0,0,0,1,40,18,1,0
33450.0,-8500.0,0,0,0,0,28,16,1,0
55716.0,9200.0,0,0,0,0,39,17,1,0
10800.0,0.0,0,0,0,0,38,12,4,0
51972.0,3344.0,1,0,0,1,47,13,4,1
30015.0,-850.0,0,0,0,0,28,12,6,1
73686.0,88999.0,1,0,0,1,58,12,3,1
24348.0,1200.0,0,0,0,1,26,13,2,1
21600.0,3000.0,0,0,0,0,56,6,4,1
22551.0,8.0,0,0,0,1,60,1,5,1
2700.0,0.0,0,0,0,0,26,11,4,1
12240.0,0.0,0,0,0,0,40,12,1,0
74589.0,3098.0,0,0,0,1,62,16,3,1
19800.0,-2400.0,0,0,0,1,49,16,1,0
60378.0,1910.0,0,0,0,1,30,14,2,1
23160.0,30299.0,1,0,0,1,55,12,4,0
95433.0,92129.0,1,0,0,1,47,16,5,1
11913.0,-5226.0,0,0,0,0,48,9,1,0
27060.0,23200.0,0,0,0,0,33,16,1,0
42858.0,11900.0,0,0,0,1,59,12,3,1
4869.0,-251.0,0,0,0,0,28,14,1,0
12633.0,317.0,0,0,0,0,30,15,4,0
21600.0,0.0,0,0,0,0,29,12,1,0
9354.0,-4577.0,0,0,0,0,48,16,3,0
12747.0,6240.0,0,0,0,0,28,14,1,0
32490.0,11934.0,0,0,0,1,45,12,5,1
8316.0,0.0,0,0,0,0,47,10,2,0
100620.0,45400.0,1,0,0,1,57,16,3,1
24705.0,3000.0,0,0,0,0,35,18,4,1
37533.0,5000.0,0,0,0,1,34,11,2,1
30927.0,-12750.0,0,0,0,0,32,16,1,0
16395.0,2000.0,0,0,0,0,34,16,4,1
40224.0,30570.0,0,0,0,1,35,16,4,1
15771.0,0.0,0,0,0,0,37,14,1,1
18456.0,2600.0,1,0,0,0,50,14,1,0
13020.0,0.0,0,0,0,1,59,9,6,1
20400.0,-1300.0,0,0,0,0,40,12,4,1
10401.0,-5396.0,0,0,0,0,27,15,1,0
27621.0,39966.0,0,0,0,1,56,12,2,1
21300.0,4600.0,0,0,0,1,42,14,5,1
31959.0,-9300.0,0,0,0,0,59,12,1,0
33696.0,2186.0,0,0,0,1,40,13,4,1
68712.0,5073.0,1,0,0,0,39,16,4,1
12000.0,0.0,0,0,0,1,41,9,5,1
70650.0,10600.0,1,0,0,1,39,12,2,1
45810.0,1700.0,1,0,0,1,41,14,4,1
37800.0,-12425.0,0,0,0,1,30,12,5,1
9876.0,2680.0,0,0,0,1,45,14,4,1
14673.0,0.0,0,0,0,1,42,6,6,1
47019.0,129120.0,0,0,0,1,49,18,3,0
38130.0,300.0,0,0,0,0,30,14,4,1
16845.0,749.0,0,0,0,0,35,11,1,0
5268.0,400.0,0,0,0,0,26,14,2,0
58959.0,17900.0,0,0,0,1,58,12,2,1
21657.0,428.0,0,0,0,1,64,8,2,1
32064.0,-4500.0,0,0,0,1,49,16,3,1
15609.0,1860.0,0,0,0,0,26,15,1,0
30000.0,-400.0,0,0,0,0,30,14,2,1
41448.0,54849.0,1,0,0,1,63,11,2,1
38148.0,3672.0,1,0,0,1,30,12,4,1
9180.0,-800.0,0,0,0,1,48,12,2,0
5748.0,0.0,0,0,0,0,53,12,1,0
14400.0,400.0,0,0,0,0,25,17,5,1
20400.0,0.0,0,0,0,0,39,14,3,0
129996.0,81500.0,1,0,0,1,61,16,2,1
7560.0,-2600.0,0,0,0,0,39,16,2,0
22404.0,2444.0,0,0,0,0,28,14,1,0
33480.0,-8750.0,0,0,0,0,42,16,2,0
39882.0,-3001.0,0,0,0,1,29,16,4,1
13800.0,8000.0,1,0,0,0,25,16,1,0
16029.0,15.0,0,0,0,0,31,13,1,0
47850.0,5100.0,1,0,0,1,37,12,3,1
14520.0,500.0,0,0,0,0,40,13,1,0
5232.0,-7055.0,0,0,0,0,31,17,1,0
15930.0,-870.0,0,0,0,1,55,9,1,0
59736.0,-2600.0,0,0,0,1,46,12,3,1
32679.0,0.0,0,0,0,1,37,13,4,1
25350.0,500.0,0,0,0,1,46,18,1,0
47040.0,8400.0,0,0,0,0,35,18,4,1
20004.0,3300.0,0,0,0,0,25,16,1,0
57753.0,15204.0,1,0,0,1,33,12,4,1
35820.0,6300.0,0,0,0,0,26,13,1,0
61245.0,82949.0,1,0,0,1,63,12,3,1
7200.0,-8000.0,0,0,0,0,41,12,1,0
27888.0,3335.0,1,0,0,1,51,13,5,1
53460.0,-3800.0,0,0,0,1,36,16,3,1
28350.0,-1900.0,0,0,0,0,42,12,5,1
50553.0,60201.0,1,0,0,1,54,16,2,1
27033.0,-8651.0,0,0,0,1,55,12,1,0
36600.0,4299.0,0,0,0,0,55,14,2,1
20220.0,-2490.0,0,0,0,0,40,12,1,0
51528.0,21900.0,0,0,0,1,63,12,2,1
35550.0,108498.0,1,0,0,1,62,12,2,1
24939.0,-2150.0,0,0,0,0,50,12,6,0
14586.0,200.0,0,0,0,0,39,16,2,0
15099.0,1800.0,0,0,0,0,27,6,5,1
