A,Y,W,W2,Z,X_crop,X_ea
0.0,1.0986122886681098,12.0,14.5,0.28378378378378377,3,69
0.0,1.3862943611198906,14.0,9.4,0.28378378378378377,3,69
0.0,1.6094379124341003,14.0,35.2,0.28378378378378377,3,69
0.0,2.3978952727983707,11.0,27.2,0.28378378378378377,2,69
25.0,1.9459101490553132,15.0,1.7,0.28378378378378377,2,69
0.0,1.6094379124341003,10.0,29.5,0.28378378378378377,3,69
20.0,1.0986122886681098,12.0,7.3,0.28888888888888886,3,70
20.0,1.6094379124341003,12.0,6.3,0.28888888888888886,4,70
10.0,1.0986122886681098,12.0,4.1,0.28888888888888886,4,70
20.0,0.6931471805599453,12.0,4.0,0.28888888888888886,0,70
30.0,2.3978952727983707,12.0,11.9,0.28888888888888886,4,70
30.0,2.1972245773362196,14.0,4.4,0.28888888888888886,4,70
10.0,0.6931471805599453,13.0,15.3,0.28888888888888886,0,70
0.0,2.70805020110221,13.0,4.4,0.28888888888888886,4,70
0.0,1.0986122886681098,14.0,10.9,0.28888888888888886,3,70
0.0,2.70805020110221,13.0,23.8,0.28888888888888886,3,70
0.0,1.6094379124341003,13.0,6.0,0.28888888888888886,4,70
25.0,1.3862943611198906,15.0,14.4,0.28888888888888886,0,70
0.0,1.6094379124341003,14.0,13.3,0.28888888888888886,4,70
20.0,1.9459101490553132,15.0,3.5,0.28888888888888886,4,70
20.0,1.0986122886681098,15.0,2.9,0.28888888888888886,3,70
20.0,1.791759469228055,14.0,4.3,0.28888888888888886,4,70
20.0,1.6094379124341003,14.0,6.7,0.28888888888888886,4,70
20.0,1.3862943611198906,12.0,8.3,0.28888888888888886,4,70
0.0,2.3978952727983707,11.0,9.0,0.28888888888888886,4,70
0.0,1.791759469228055,13.0,5.4,0.28888888888888886,4,70
25.0,0.6931471805599453,12.0,8.3,0.28888888888888886,4,70
0.0,1.0986122886681098,12.0,11.5,0.28888888888888886,0,70
0.0,2.1972245773362196,12.0,10.6,0.28888888888888886,4,70
0.0,2.9444389791664403,12.0,10.5,0.28888888888888886,4,70
0.0,2.1972245773362196,14.0,6.4,0.28888888888888886,3,70
0.0,2.1972245773362196,12.0,11.9,0.28888888888888886,4,70
0.0,1.6094379124341003,12.0,9.3,0.28888888888888886,4,70
0.0,2.1972245773362196,12.0,15.3,0.28888888888888886,4,70
0.0,1.0986122886681098,12.0,8.0,0.28888888888888886,0,70
0.0,1.791759469228055,12.0,6.9,0.28888888888888886,4,70
0.0,1.791759469228055,13.0,18.8,0.28888888888888886,4,70
0.0,1.3862943611198906,12.0,23.5,0.28888888888888886,0,70
0.0,1.3862943611198906,15.0,6.7,0.28888888888888886,4,70
0.0,1.3862943611198906,13.0,7.6,0.28888888888888886,4,70
0.0,1.791759469228055,15.0,6.7,0.28888888888888886,4,70
0.0,1.791759469228055,15.0,6.5,0.28888888888888886,4,70
0.0,1.0986122886681098,11.0,10.5,0.28888888888888886,4,70
0.0,1.0986122886681098,12.0,10.3,0.28888888888888886,4,70
0.0,1.9459101490553132,12.0,12.3,0.28888888888888886,4,70
0.0,1.0986122886681098,12.0,10.2,0.28888888888888886,3,70
0.0,1.6094379124341003,12.0,12.2,0.28888888888888886,4,70
0.0,1.6094379124341003,12.0,15.0,0.28888888888888886,4,70
0.0,2.1972245773362196,13.0,2.9,0.28888888888888886,4,70
0.0,1.9459101490553132,11.0,9.3,0.2848101265822785,0,71
0.0,1.0986122886681098,11.0,9.8,0.2848101265822785,4,71
0.0,1.6094379124341003,11.0,9.6,0.2848101265822785,0,71
0.0,0.6931471805599453,14.0,2.6,0.2848101265822785,0,71
0.0,1.791759469228055,13.0,6.1,0.2848101265822785,0,71
0.0,0.6931471805599453,12.0,7.4,0.2848101265822785,0,71
0.0,0.6931471805599453,12.0,9.2,0.2848101265822785,4,71
0.0,0.9162907318741551,12.0,13.5,0.2848101265822785,0,71
10.0,5.017279836814924,12.0,16.6,0.2848101265822785,4,71
0.0,1.791759469228055,12.0,16.6,0.2848101265822785,0,71
0.0,1.3862943611198906,12.0,8.8,0.2848101265822785,0,71
0.0,1.6094379124341003,13.0,3.9,0.2848101265822785,0,71
10.0,5.303304908059076,12.0,3.9,0.2848101265822785,0,71
0.0,4.795790545596741,15.0,2.6,0.2848101265822785,0,71
0.0,0.6931471805599453,15.0,2.2,0.2848101265822785,0,71
0.0,0.6931471805599453,17.0,3.6,0.2848101265822785,0,71
0.0,1.3862943611198906,12.0,8.0,0.2848101265822785,0,71
0.0,1.0986122886681098,13.0,3.2,0.2848101265822785,0,71
0.0,1.0986122886681098,12.0,5.4,0.2848101265822785,0,71
0.0,1.3862943611198906,14.0,5.1,0.2848101265822785,0,71
0.0,0.6931471805599453,15.0,5.8,0.2848101265822785,0,71
0.0,1.3862943611198906,13.0,15.8,0.2848101265822785,4,71
0.0,1.0986122886681098,12.0,10.9,0.2848101265822785,0,71
0.0,1.791759469228055,12.0,10.2,0.2848101265822785,0,71
0.0,1.3862943611198906,13.0,17.9,0.2848101265822785,0,71
0.0,1.0986122886681098,13.0,7.3,0.2848101265822785,0,71
0.0,1.3862943611198906,12.0,7.5,0.2848101265822785,4,71
0.0,1.3862943611198906,14.0,1.4,0.2848101265822785,0,71
0.0,0.6931471805599453,13.0,3.6,0.2848101265822785,0,71
0.0,0.6931471805599453,15.0,14.1,0.2848101265822785,0,71
0.0,1.6094379124341003,11.0,16.5,0.2848101265822785,4,71
0.0,3.9318256327243257,11.0,19.8,0.2848101265822785,0,71
0.0,1.0986122886681098,13.0,6.5,0.2848101265822785,0,71
0.0,0.6931471805599453,12.0,5.1,0.2848101265822785,0,71
0.0,1.9459101490553132,12.0,6.8,0.2848101265822785,0,71
0.0,1.0986122886681098,12.0,9.8,0.2848101265822785,0,71
0.0,1.6094379124341003,12.0,9.4,0.2848101265822785,0,71
0.0,0.6931471805599453,15.0,12.3,0.2848101265822785,0,71
0.0,1.0986122886681098,12.0,15.9,0.2848101265822785,0,71
0.0,1.0986122886681098,11.0,14.0,0.2848101265822785,0,71
10.0,3.9318256327243257,15.0,10.2,0.2848101265822785,4,71
0.0,1.3862943611198906,16.0,7.5,0.2848101265822785,0,71
0.0,3.9318256327243257,15.0,7.6,0.2848101265822785,0,71
0.0,1.6094379124341003,11.0,5.5,0.2848101265822785,0,71
0.0,4.110873864173311,14.0,3.2,0.2848101265822785,0,71
0.0,0.6931471805599453,14.0,6.6,0.2848101265822785,0,71
0.0,4.110873864173311,12.0,7.5,0.2848101265822785,0,71
0.0,1.0986122886681098,12.0,6.6,0.2848101265822785,0,71
0.0,4.110873864173311,13.0,6.6,0.2848101265822785,0,71
0.0,5.303304908059076,12.0,13.4,0.2848101265822785,4,71
0.0,2.1972245773362196,14.0,7.7,0.2848101265822785,0,71
0.0,3.713572066704308,13.0,4.8,0.2848101265822785,0,71
0.0,3.9318256327243257,17.0,8.2,0.2848101265822785,4,71
0.0,2.3978952727983707,11.0,15.8,0.2848101265822785,0,71
0.0,0.6931471805599453,11.0,15.9,0.2848101265822785,4,71
0.0,1.3862943611198906,12.0,12.0,0.2848101265822785,0,71
0.0,2.0794415416798357,14.0,4.2,0.2848101265822785,0,71
0.0,1.791759469228055,12.0,7.4,0.2848101265822785,0,71
0.0,2.0794415416798357,12.0,13.9,0.2848101265822785,0,71
0.0,1.6094379124341003,14.0,5.0,0.2848101265822785,0,71
0.0,0.6931471805599453,12.0,6.8,0.2848101265822785,4,71
0.0,1.9459101490553132,12.0,5.4,0.2848101265822785,0,71
0.0,1.6094379124341003,13.0,8.0,0.2848101265822785,0,71
0.0,1.6094379124341003,13.0,7.3,0.2848101265822785,4,71
0.0,1.3862943611198906,11.0,14.3,0.2848101265822785,0,71
0.0,2.5649493574615367,13.0,4.7,0.2848101265822785,0,71
0.0,1.0986122886681098,12.0,9.3,0.2848101265822785,0,71
0.0,5.017279836814924,11.0,10.6,0.2848101265822785,4,71
0.0,1.3862943611198906,12.0,9.1,0.2848101265822785,0,71
0.0,1.3862943611198906,12.0,8.1,0.2848101265822785,0,71
0.0,1.6094379124341003,12.0,9.6,0.2848101265822785,0,71
0.0,1.3862943611198906,12.0,9.8,0.2848101265822785,4,71
0.0,1.0986122886681098,11.0,11.6,0.2848101265822785,0,71
0.0,1.6094379124341003,14.0,10.2,0.2848101265822785,0,71
0.0,1.3862943611198906,18.0,3.8,0.2848101265822785,0,71
0.0,1.0986122886681098,11.0,14.9,0.2848101265822785,0,71
0.0,1.0986122886681098,12.0,13.1,0.2848101265822785,0,71
0.0,0.6931471805599453,12.0,6.7,0.2848101265822785,0,71
0.0,0.6931471805599453,12.0,14.3,0.2848101265822785,0,71
0.0,1.3862943611198906,12.0,8.5,0.2848101265822785,0,71
0.0,5.198497031265826,15.0,7.7,0.2848101265822785,0,71
0.0,4.795790545596741,16.0,6.7,0.2848101265822785,0,71
0.0,1.0986122886681098,14.0,9.1,0.2848101265822785,0,71
0.0,3.713572066704308,13.0,7.5,0.2848101265822785,0,71
0.0,2.772588722239781,13.0,9.4,0.2848101265822785,0,71
0.0,3.828641396489095,12.0,5.4,0.2848101265822785,0,71
0.0,1.0986122886681098,12.0,6.2,0.2848101265822785,4,71
100.0,1.0986122886681098,11.0,36.8,0.9340659340659341,4,72
70.0,1.0986122886681098,11.0,36.8,0.9340659340659341,4,72
30.0,0.6931471805599453,12.0,24.9,0.9340659340659341,1,72
25.0,0.6931471805599453,12.0,24.9,0.9340659340659341,1,72
30.0,1.0986122886681098,12.0,24.9,0.9340659340659341,2,72
25.0,1.0986122886681098,12.0,24.9,0.9340659340659341,2,72
100.0,1.3862943611198906,12.0,14.4,0.9340659340659341,3,72
25.0,1.3862943611198906,12.0,14.4,0.9340659340659341,3,72
50.0,1.791759469228055,11.0,39.4,0.9340659340659341,3,72
50.0,0.6931471805599453,11.0,39.3,0.9340659340659341,0,72
100.0,0.6931471805599453,11.0,39.3,0.9340659340659341,0,72
25.0,0.6931471805599453,11.0,24.2,0.9340659340659341,4,72
50.0,3.5263605246161616,11.0,17.4,0.9340659340659341,1,72
20.0,1.0986122886681098,11.0,18.3,0.9340659340659341,3,72
50.0,1.791759469228055,11.0,39.7,0.9340659340659341,2,72
30.0,0.6931471805599453,11.0,13.1,0.9340659340659341,0,72
100.0,0.6931471805599453,11.0,13.1,0.9340659340659341,0,72
100.0,2.1972245773362196,11.0,13.5,0.9340659340659341,2,72
50.0,2.1972245773362196,11.0,13.5,0.9340659340659341,2,72
50.0,1.3862943611198906,11.0,13.2,0.9340659340659341,3,72
40.0,3.258096538021482,11.0,24.7,0.9340659340659341,3,72
50.0,1.3862943611198906,11.0,12.9,0.9340659340659341,2,72
30.0,1.3862943611198906,11.0,12.9,0.9340659340659341,2,72
50.0,1.0986122886681098,11.0,12.9,0.9340659340659341,3,72
30.0,1.0986122886681098,11.0,12.9,0.9340659340659341,3,72
40.0,1.791759469228055,11.0,4.4,0.9340659340659341,3,72
25.0,0.6931471805599453,11.0,4.8,0.9340659340659341,1,72
50.0,0.6931471805599453,11.0,4.8,0.9340659340659341,1,72
25.0,1.3862943611198906,11.0,4.8,0.9340659340659341,2,72
50.0,1.3862943611198906,11.0,4.8,0.9340659340659341,2,72
50.0,1.3862943611198906,11.0,34.5,0.9340659340659341,3,72
50.0,0.6931471805599453,11.0,48.4,0.9340659340659341,3,72
90.0,1.0986122886681098,11.0,49.7,0.9340659340659341,2,72
75.0,1.0986122886681098,11.0,49.7,0.9340659340659341,2,72
25.0,1.791759469228055,13.0,20.3,0.9340659340659341,2,72
50.0,0.6931471805599453,12.0,18.3,0.9340659340659341,3,72
50.0,0.6931471805599453,12.0,18.9,0.9340659340659341,3,72
50.0,1.791759469228055,15.0,24.0,0.9340659340659341,3,72
50.0,1.0986122886681098,14.0,24.2,0.9340659340659341,3,72
0.0,1.9459101490553132,13.0,3.7,0.9340659340659341,3,72
40.0,1.3862943611198906,13.0,22.8,0.9340659340659341,2,72
50.0,1.0986122886681098,14.0,25.8,0.9340659340659341,2,72
50.0,1.0986122886681098,14.0,25.8,0.9340659340659341,2,72
30.0,2.1972245773362196,14.0,19.1,0.9340659340659341,2,72
100.0,2.1972245773362196,14.0,19.1,0.9340659340659341,2,72
30.0,1.791759469228055,14.0,19.1,0.9340659340659341,3,72
100.0,1.791759469228055,14.0,19.1,0.9340659340659341,3,72
60.0,1.3862943611198906,10.0,36.7,0.9340659340659341,2,72
50.0,1.3862943611198906,10.0,36.7,0.9340659340659341,2,72
60.0,3.258096538021482,10.0,36.7,0.9340659340659341,3,72
50.0,3.258096538021482,10.0,36.7,0.9340659340659341,3,72
50.0,0.6931471805599453,10.0,33.8,0.9340659340659341,2,72
30.0,0.6931471805599453,10.0,28.9,0.9340659340659341,1,72
40.0,0.6931471805599453,10.0,28.9,0.9340659340659341,1,72
30.0,0.6931471805599453,10.0,28.9,0.9340659340659341,2,72
40.0,0.6931471805599453,10.0,28.9,0.9340659340659341,2,72
50.0,1.6094379124341003,12.0,21.9,0.9340659340659341,2,72
50.0,0.6931471805599453,12.0,20.7,0.9340659340659341,3,72
50.0,0.6931471805599453,11.0,17.2,0.9340659340659341,3,72
0.0,1.791759469228055,11.0,21.6,0.7358490566037735,2,73
0.0,1.9459101490553132,13.0,14.7,0.7358490566037735,3,73
0.0,0.6931471805599453,10.0,39.3,0.7358490566037735,1,73
50.0,1.0986122886681098,11.0,66.9,0.7358490566037735,0,73
20.0,1.0986122886681098,10.0,73.8,0.7358490566037735,3,73
20.0,2.772588722239781,10.0,43.3,0.7358490566037735,3,73
50.0,1.252762968495368,12.0,20.5,0.7358490566037735,4,73
90.0,2.3978952727983707,10.0,43.4,0.7358490566037735,2,73
50.0,0.4054651081081644,10.0,36.1,0.7358490566037735,4,73
50.0,1.791759469228055,11.0,44.4,0.7358490566037735,3,73
10.0,1.0986122886681098,12.0,53.7,0.7358490566037735,4,73
50.0,2.3978952727983707,10.0,55.8,0.7358490566037735,3,73
90.0,1.3862943611198906,11.0,39.7,0.7358490566037735,2,73
90.0,1.791759469228055,12.0,17.7,0.7358490566037735,2,73
0.0,1.3862943611198906,10.0,33.2,0.7358490566037735,0,73
50.0,0.6931471805599453,11.0,33.6,0.7358490566037735,3,73
0.0,1.791759469228055,11.0,38.4,0.7358490566037735,4,73
0.0,1.9459101490553132,11.0,42.0,0.7358490566037735,0,73
0.0,1.0986122886681098,10.0,43.2,0.7358490566037735,4,73
0.0,0.4054651081081644,10.0,43.2,0.7358490566037735,0,73
0.0,1.3862943611198906,11.0,28.5,0.7358490566037735,3,73
50.0,0.6931471805599453,12.0,38.0,0.7358490566037735,2,73
50.0,0.6931471805599453,12.0,38.0,0.7358490566037735,2,73
40.0,0.6931471805599453,11.0,38.1,0.7358490566037735,2,73
50.0,0.6931471805599453,11.0,38.1,0.7358490566037735,2,73
50.0,1.0986122886681098,12.0,32.9,0.7358490566037735,2,73
0.0,1.0986122886681098,11.0,39.0,0.7358490566037735,4,73
10.0,1.6094379124341003,12.0,25.9,0.7358490566037735,3,73
80.0,0.6931471805599453,11.0,28.5,0.7358490566037735,2,73
10.0,0.6931471805599453,11.0,28.5,0.7358490566037735,2,73
10.0,1.0986122886681098,11.0,21.6,0.7358490566037735,3,73
10.0,0.6931471805599453,12.0,66.5,0.7358490566037735,3,73
50.0,1.3862943611198906,11.0,34.2,0.7358490566037735,4,73
50.0,2.0794415416798357,11.0,37.8,0.7358490566037735,4,73
10.0,1.0986122886681098,11.0,36.0,0.7358490566037735,3,73
50.0,0.6931471805599453,12.0,16.3,0.7358490566037735,4,73
75.0,1.791759469228055,15.0,21.2,0.7358490566037735,2,73
10.0,2.1972245773362196,11.0,22.4,0.7358490566037735,3,73
10.0,0.6931471805599453,12.0,25.8,0.7358490566037735,4,73
40.0,1.3862943611198906,11.0,22.4,0.7358490566037735,2,73
40.0,0.6931471805599453,11.0,53.8,0.7358490566037735,2,73
25.0,2.302585092994046,14.0,3.1,0.3191489361702128,3,74
0.0,3.044522437723423,14.0,3.1,0.3191489361702128,1,74
25.0,2.0794415416798357,14.0,3.1,0.3191489361702128,3,74
0.0,2.70805020110221,12.0,13.7,0.3191489361702128,4,74
25.0,2.3978952727983707,13.0,9.2,0.3191489361702128,3,74
0.0,2.1972245773362196,11.0,13.6,0.3191489361702128,4,74
0.0,1.6094379124341003,11.0,13.1,0.3191489361702128,3,74
0.0,1.6094379124341003,12.0,8.9,0.3191489361702128,4,74
0.0,1.0986122886681098,12.0,6.6,0.3191489361702128,3,74
0.0,2.772588722239781,12.0,9.9,0.3191489361702128,1,74
0.0,2.4849066497880004,12.0,12.5,0.3191489361702128,4,74
0.0,1.3862943611198906,12.0,11.2,0.3191489361702128,3,74
0.0,2.772588722239781,12.0,5.6,0.3191489361702128,1,74
33.0,0.6931471805599453,12.0,5.0,0.3191489361702128,3,74
33.0,1.9459101490553132,12.0,13.3,0.3191489361702128,3,74
0.0,0.6931471805599453,12.0,13.0,0.3191489361702128,4,74
0.0,0.6931471805599453,12.0,13.0,0.3191489361702128,4,74
0.0,2.772588722239781,12.0,5.9,0.3191489361702128,1,74
33.0,1.791759469228055,12.0,7.1,0.3191489361702128,3,74
33.0,1.791759469228055,12.0,13.5,0.3191489361702128,3,74
33.0,2.0794415416798357,13.0,11.8,0.3191489361702128,3,74
0.0,2.9444389791664403,12.0,8.7,0.3191489361702128,4,74
33.0,2.3978952727983707,12.0,12.5,0.3191489361702128,3,74
0.0,1.791759469228055,12.0,6.5,0.3191489361702128,1,74
0.0,2.0794415416798357,12.0,7.7,0.3191489361702128,4,74
0.0,2.3978952727983707,12.0,9.8,0.3191489361702128,3,74
0.0,1.791759469228055,13.0,6.6,0.3191489361702128,3,74
33.0,1.9459101490553132,14.0,13.2,0.3191489361702128,3,74
0.0,3.044522437723423,19.0,10.5,0.3191489361702128,1,74
33.0,1.9459101490553132,13.0,9.3,0.3191489361702128,3,74
33.0,1.0986122886681098,16.0,5.1,0.3191489361702128,3,74
0.0,1.0986122886681098,12.0,6.7,0.3191489361702128,4,74
33.0,1.6094379124341003,15.0,3.1,0.3191489361702128,3,74
0.0,2.3978952727983707,12.0,7.2,0.3191489361702128,3,74
0.0,3.044522437723423,12.0,8.4,0.3191489361702128,1,74
0.0,1.6094379124341003,12.0,6.5,0.3191489361702128,1,74
0.0,3.044522437723423,12.0,10.6,0.3191489361702128,1,74
20.0,1.791759469228055,12.0,1.5,0.3191489361702128,3,74
20.0,1.6094379124341003,13.0,4.9,0.3191489361702128,3,74
0.0,2.9444389791664403,17.0,5.2,0.3191489361702128,4,74
20.0,1.9459101490553132,12.0,6.7,0.3191489361702128,3,74
20.0,1.3862943611198906,15.0,4.0,0.3191489361702128,3,74
25.0,1.6094379124341003,12.0,7.4,0.3191489361702128,3,74
0.0,1.791759469228055,12.0,8.2,0.3191489361702128,1,74
0.0,1.0986122886681098,12.0,6.3,0.3191489361702128,4,74
25.0,2.5649493574615367,16.0,5.0,0.3191489361702128,3,74
0.0,2.5649493574615367,15.0,6.5,0.3191489361702128,1,74
0.0,0.6931471805599453,12.0,7.9,0.3191489361702128,4,74
0.0,1.791759469228055,12.0,9.2,0.3191489361702128,3,74
0.0,1.6094379124341003,12.0,7.0,0.3191489361702128,3,74
0.0,3.044522437723423,12.0,6.6,0.3191489361702128,4,74
0.0,1.791759469228055,12.0,5.8,0.3191489361702128,4,74
0.0,1.791759469228055,13.0,10.3,0.3191489361702128,4,74
0.0,3.044522437723423,13.0,10.3,0.3191489361702128,1,74
0.0,3.044522437723423,16.0,6.4,0.3191489361702128,1,74
25.0,2.0794415416798357,13.0,4.9,0.3191489361702128,3,74
20.0,2.0794415416798357,13.0,9.7,0.3191489361702128,3,74
30.0,1.0986122886681098,13.0,9.7,0.3191489361702128,3,74
30.0,1.0986122886681098,13.0,9.7,0.3191489361702128,3,74
30.0,0.6931471805599453,15.0,7.2,0.3191489361702128,3,74
0.0,2.1972245773362196,14.0,7.0,0.3191489361702128,4,74
0.0,2.0794415416798357,12.0,7.0,0.3191489361702128,3,74
0.0,2.3978952727983707,11.0,6.5,0.3191489361702128,1,74
0.0,2.4849066497880004,12.0,6.6,0.3191489361702128,4,74
0.0,2.4849066497880004,12.0,6.6,0.3191489361702128,4,74
0.0,3.044522437723423,12.0,20.5,0.112,4,75
0.0,1.9459101490553132,10.0,32.3,0.112,4,75
0.0,0.6931471805599453,10.0,30.0,0.112,0,75
0.0,2.1972245773362196,10.0,26.1,0.112,4,75
0.0,1.3862943611198906,12.0,29.3,0.112,4,75
0.0,1.3862943611198906,13.0,33.8,0.112,4,75
0.0,0.6931471805599453,12.0,25.2,0.112,4,75
0.0,1.6094379124341003,14.0,29.7,0.112,4,75
0.0,1.3862943611198906,12.0,15.6,0.112,3,75
0.0,1.0986122886681098,13.0,18.8,0.112,4,75
0.0,0.6931471805599453,13.0,34.9,0.112,0,75
0.0,1.3862943611198906,11.0,20.0,0.112,3,75
0.0,0.6931471805599453,12.0,20.9,0.112,0,75
0.0,1.0986122886681098,11.0,35.1,0.112,0,75
0.0,0.6931471805599453,11.0,34.3,0.112,4,75
0.0,1.3862943611198906,11.0,38.4,0.112,4,75
0.0,1.0986122886681098,10.0,30.9,0.112,4,75
0.0,1.0986122886681098,13.0,25.4,0.112,1,75
0.0,1.3862943611198906,13.0,25.5,0.112,0,75
0.0,0.6931471805599453,14.0,47.2,0.112,4,75
0.0,0.6931471805599453,12.0,27.6,0.112,1,75
0.0,0.6931471805599453,12.0,27.4,0.112,0,75
0.0,1.0986122886681098,12.0,18.1,0.112,4,75
0.0,1.3862943611198906,12.0,25.4,0.112,0,75
0.0,0.6931471805599453,12.0,18.7,0.112,4,75
0.0,1.0986122886681098,12.0,30.3,0.112,1,75
0.0,1.3862943611198906,12.0,28.6,0.112,3,75
0.0,1.9459101490553132,11.0,22.4,0.112,4,75
0.0,1.3862943611198906,12.0,16.2,0.112,4,75
0.0,1.3862943611198906,13.0,17.0,0.112,3,75
0.0,0.6931471805599453,10.0,24.8,0.112,4,75
0.0,1.0986122886681098,11.0,33.6,0.112,4,75
0.0,0.9162907318741551,10.0,35.1,0.112,4,75
0.0,1.9459101490553132,12.0,25.1,0.112,4,75
0.0,1.6094379124341003,12.0,30.5,0.112,4,75
0.0,1.6094379124341003,12.0,14.2,0.112,4,75
0.0,1.791759469228055,12.0,17.2,0.112,4,75
0.0,0.6931471805599453,12.0,16.1,0.112,4,75
50.0,0.6931471805599453,11.0,14.4,0.112,4,75
0.0,1.3862943611198906,14.0,4.9,0.112,3,75
0.0,0.6931471805599453,11.0,12.3,0.112,3,75
0.0,0.6931471805599453,11.0,19.3,0.112,1,75
0.0,1.0986122886681098,11.0,19.9,0.112,4,75
0.0,1.3862943611198906,12.0,16.4,0.112,4,75
0.0,1.6094379124341003,12.0,32.5,0.112,4,75
0.0,1.0986122886681098,16.0,29.8,0.112,3,75
0.0,1.3862943611198906,11.0,15.4,0.112,4,75
0.0,1.0986122886681098,12.0,17.1,0.112,4,75
0.0,1.6094379124341003,11.0,15.7,0.112,1,75
25.0,0.6931471805599453,12.0,21.5,0.112,3,75
0.0,0.6931471805599453,12.0,30.7,0.112,0,75
0.0,1.6094379124341003,12.0,36.3,0.112,4,75
0.0,1.3862943611198906,15.0,29.5,0.112,4,75
0.0,1.3862943611198906,12.0,19.0,0.112,4,75
0.0,1.0986122886681098,12.0,20.3,0.112,4,75
0.0,0.6931471805599453,11.0,20.7,0.112,4,75
0.0,1.6094379124341003,12.0,36.3,0.112,4,75
0.0,1.6094379124341003,12.0,25.8,0.112,1,75
0.0,1.6094379124341003,12.0,25.8,0.112,1,75
0.0,0.6931471805599453,12.0,18.5,0.112,4,75
0.0,0.9162907318741551,11.0,15.0,0.112,3,75
0.0,0.6931471805599453,11.0,22.1,0.112,4,75
0.0,1.0986122886681098,11.0,20.5,0.112,4,75
0.0,1.3862943611198906,11.0,32.1,0.112,4,75
0.0,1.9459101490553132,11.0,29.7,0.112,4,75
0.0,0.9162907318741551,13.0,16.5,0.112,3,75
0.0,1.791759469228055,13.0,16.7,0.112,4,75
0.0,0.6931471805599453,13.0,16.2,0.112,0,75
0.0,0.6931471805599453,12.0,21.2,0.112,4,75
0.0,1.791759469228055,11.0,36.9,0.112,4,75
0.0,0.6931471805599453,12.0,11.0,0.2717391304347826,1,76
0.0,1.0986122886681098,12.0,8.5,0.2717391304347826,1,76
0.0,1.3862943611198906,12.0,9.9,0.2717391304347826,3,76
0.0,2.70805020110221,14.0,5.1,0.2717391304347826,3,76
0.0,2.3978952727983707,14.0,4.9,0.2717391304347826,3,76
0.0,1.9459101490553132,14.0,4.4,0.2717391304347826,4,76
50.0,0.6931471805599453,12.0,10.1,0.2717391304347826,1,76
0.0,2.5649493574615367,16.0,1.2,0.2717391304347826,3,76
0.0,2.772588722239781,15.0,1.0,0.2717391304347826,3,76
0.0,3.1780538303479458,15.0,0.2,0.2717391304347826,4,76
10.0,2.833213344056216,14.0,1.6,0.2717391304347826,3,76
10.0,3.367295829986474,15.0,0.9,0.2717391304347826,3,76
10.0,2.4849066497880004,15.0,1.1,0.2717391304347826,3,76
0.0,1.252762968495368,13.0,3.8,0.2717391304347826,0,76
0.0,0.9162907318741551,13.0,3.8,0.2717391304347826,0,76
0.0,0.9162907318741551,13.0,3.8,0.2717391304347826,0,76
0.0,2.5649493574615367,15.0,2.4,0.2717391304347826,3,76
0.0,1.3862943611198906,13.0,1.5,0.2717391304347826,3,76
0.0,1.0986122886681098,13.0,7.7,0.2717391304347826,0,76
0.0,1.0986122886681098,13.0,7.7,0.2717391304347826,0,76
10.0,2.302585092994046,14.0,5.9,0.2717391304347826,3,76
0.0,2.3978952727983707,15.0,1.8,0.2717391304347826,3,76
0.0,1.0986122886681098,12.0,6.0,0.2717391304347826,0,76
0.0,1.0986122886681098,12.0,6.0,0.2717391304347826,0,76
0.0,0.6931471805599453,12.0,10.3,0.2717391304347826,1,76
0.0,0.6931471805599453,12.0,10.3,0.2717391304347826,1,76
0.0,3.713572066704308,12.0,10.4,0.2717391304347826,1,76
90.0,3.713572066704308,12.0,10.4,0.2717391304347826,1,76
0.0,2.4849066497880004,12.0,4.9,0.2717391304347826,4,76
0.0,2.833213344056216,21.0,1.6,0.2717391304347826,3,76
