A,Y,W,Z,X_race,X_sex
12.0,2.1482677326096886,10.0,12.0,1,2
19.0,2.907447358686419,20.0,20.0,1,2
13.0,2.7738379416402132,10.0,10.0,3,2
16.0,3.1280754605417043,12.0,16.0,3,1
20.0,3.2748780149834857,12.0,16.0,3,1
16.0,2.9274534328006965,12.0,16.0,3,2
18.0,2.667228206581955,12.0,12.0,3,2
14.0,4.199605072879594,12.0,12.0,1,1
16.0,2.203869120054888,16.0,16.0,3,2
13.0,2.6511270537025893,20.0,12.0,1,2
17.0,2.1972245773362196,20.0,16.0,1,2
12.0,2.169053700369523,8.0,8.0,2,2
15.0,3.005187432324746,15.0,17.0,2,1
14.0,1.9906103279732201,15.0,14.0,2,2
12.0,1.9740810260220096,12.0,12.0,2,1
11.0,2.0856720914304723,11.0,12.0,2,1
15.0,1.8718021769015913,12.0,14.0,2,2
9.0,1.7047480922384253,11.0,12.0,3,1
13.0,1.6331544390514163,12.0,14.0,2,2
14.0,1.4469189829363254,14.0,3.0,2,2
12.0,1.6094379124341003,12.0,13.0,2,2
10.0,1.7047480922384253,6.0,12.0,3,2
12.0,2.363680192353857,13.0,11.0,2,1
12.0,2.318458442150336,12.0,12.0,2,1
13.0,2.222459048514761,12.0,12.0,3,1
12.0,1.5040773967762742,12.0,12.0,2,1
16.0,1.791759469228055,12.0,12.0,3,2
10.0,2.1114245875328868,16.0,14.0,3,1
18.0,2.299580583973747,12.0,13.0,3,2
17.0,1.6094379124341003,15.0,11.0,3,2
10.0,2.169053700369523,10.0,12.0,3,2
12.0,2.262804222982201,12.0,15.0,3,1
12.0,1.7047480922384253,12.0,20.0,3,2
14.0,1.713797927758343,12.0,12.0,3,2
16.0,2.6195832197798796,12.0,18.0,3,2
12.0,2.277267285009756,14.0,12.0,3,1
14.0,2.6390573296152584,14.0,13.0,3,2
18.0,2.344686269012681,18.0,16.0,3,1
18.0,2.9997242948235283,16.0,16.0,3,1
14.0,2.4203681286504293,14.0,14.0,3,2
16.0,3.0411835364579085,19.0,16.0,3,2
17.0,3.091042453358316,12.0,14.0,3,2
12.0,1.3862943611198906,12.0,8.0,2,2
12.0,2.5915163848462583,11.0,12.0,3,1
14.0,2.302585092994046,12.0,14.0,3,1
18.0,2.8610573702273894,12.0,14.0,3,1
16.0,2.1004689088719113,12.0,12.0,3,2
18.0,2.7376090033437546,12.0,0.0,3,1
14.0,2.67552700939665,12.0,18.0,3,1
12.0,2.70805020110221,12.0,12.0,3,1
13.0,2.503891949699081,12.0,16.0,3,1
15.0,2.517696472610991,20.0,9.0,2,2
16.0,1.4469189829363254,18.0,14.0,2,1
17.0,2.347558458636777,16.0,16.0,2,2
19.0,3.286160571673797,14.0,16.0,2,1
12.0,2.772588722239781,11.0,14.0,3,1
12.0,2.825536896557877,12.0,12.0,3,1
13.0,2.2071749081893874,12.0,13.0,3,1
16.0,2.5273273656719524,12.0,19.0,3,2
12.0,3.068052935133617,12.0,14.0,3,1
13.0,3.070375816549757,12.0,14.0,3,1
16.0,2.0794415416798357,12.0,16.0,3,2
16.0,0.8754687373538999,12.0,16.0,3,1
12.0,1.9095425048844386,11.0,16.0,3,2
12.0,1.5623463049002497,10.0,12.0,3,2
16.0,2.8320361808832013,17.0,13.0,3,1
12.0,1.8718021769015913,12.0,0.0,3,1
14.0,3.005682604407159,16.0,15.0,3,2
13.0,2.437115985951652,16.0,6.0,3,2
18.0,3.0076608444192647,12.0,17.0,3,2
14.0,0.8754687373538999,12.0,4.0,3,2
13.0,2.70805020110221,12.0,13.0,3,1
16.0,2.3978952727983707,16.0,12.0,3,2
17.0,3.033028058297688,16.0,15.0,3,1
13.0,2.5185025992165158,16.0,16.0,3,2
7.0,1.791759469228055,2.0,8.0,1,2
11.0,2.7638002162067017,6.0,12.0,3,1
10.0,1.6582280766035324,4.0,0.0,3,1
18.0,2.302585092994046,15.0,16.0,3,2
12.0,2.4790562361098245,12.0,16.0,3,2
12.0,2.030776369698555,12.0,0.0,3,2
18.0,2.485739636091892,14.0,8.0,3,2
12.0,2.1400661634962708,12.0,12.0,3,2
12.0,2.3617969526258915,8.0,12.0,3,1
12.0,2.4203681286504293,12.0,14.0,3,1
12.0,2.0399207835175526,12.0,12.0,3,2
14.0,2.222459048514761,12.0,12.0,3,2
14.0,1.8976198599275322,12.0,12.0,3,2
13.0,2.481567748522486,12.0,12.0,3,2
12.0,2.262804222982201,12.0,13.0,3,1
14.0,2.847812143477369,13.0,0.0,3,1
13.0,2.822568654544802,13.0,12.0,3,1
12.0,2.1400661634962708,12.0,16.0,3,2
14.0,2.155244505095337,12.0,13.0,3,1
18.0,2.157559320943788,10.0,20.0,3,2
12.0,2.9564715596006885,12.0,12.0,3,1
18.0,3.1875915348284343,10.0,13.0,3,1
12.0,3.4262151446374434,10.0,14.0,3,1
12.0,3.0969341540629585,10.0,12.0,3,1
12.0,1.6094379124341003,12.0,12.0,3,2
13.0,2.3804716316511167,12.0,11.0,3,2
12.0,3.1135153092103742,12.0,12.0,3,1
12.0,1.791759469228055,8.0,13.0,3,2
14.0,2.711377991194885,20.0,12.0,3,2
13.0,2.2512917986064953,1.0,4.0,3,1
13.0,2.1400661634962708,0.0,5.0,3,1
12.0,2.1400661634962708,12.0,12.0,3,1
14.0,2.843163674909384,14.0,16.0,3,2
12.0,1.8325814637483102,12.0,12.0,3,2
12.0,2.7047112998366956,14.0,14.0,3,2
12.0,2.5900171341906173,8.0,2.0,3,1
12.0,2.733067964077498,10.0,12.0,3,1
13.0,2.772588722239781,12.0,13.0,3,1
12.0,2.847812143477369,10.0,12.0,3,1
14.0,2.2396452932201716,5.0,12.0,3,2
12.0,2.5257286443082556,10.0,12.0,1,2
12.0,2.9107188992270343,12.0,12.0,3,1
16.0,2.302585092994046,12.0,16.0,3,2
14.0,2.7700855920216627,12.0,14.0,3,1
12.0,2.0794415416798357,12.0,12.0,3,2
12.0,2.3683728335320486,12.0,12.0,3,1
12.0,2.157559320943788,12.0,16.0,3,2
12.0,2.028148247292285,11.0,11.0,3,2
18.0,3.0209125720842893,18.0,16.0,3,1
12.0,1.7047480922384253,12.0,16.0,3,2
18.0,2.668616131856803,12.0,14.0,3,1
14.0,2.4449523342809676,12.0,16.0,3,1
12.0,1.5748464676644813,12.0,13.0,3,2
13.0,2.928523523860541,12.0,12.0,3,2
13.0,3.2128577525426376,10.0,15.0,3,1
16.0,2.3960754360813845,16.0,14.0,3,1
13.0,0.4382549309311553,16.0,12.0,3,2
12.0,1.4701758451005926,8.0,12.0,3,2
14.0,3.3210713371828704,12.0,15.0,3,1
16.0,1.3454723665996355,18.0,12.0,1,1
12.0,2.302585092994046,14.0,14.0,3,2
12.0,2.785011242238338,12.0,12.0,2,1
12.0,1.7047480922384253,7.0,8.0,2,2
12.0,1.7047480922384253,11.0,2.0,2,2
15.0,2.285438934159075,11.0,4.0,2,2
14.0,2.3739750890807185,10.0,6.0,2,2
12.0,2.5368663887187113,9.0,12.0,3,1
16.0,2.822568654544802,9.0,16.0,3,2
14.0,2.453587966530573,9.0,14.0,3,2
12.0,6.214608098422191,9.0,12.0,3,1
10.0,2.4501426573516603,9.0,12.0,3,2
12.0,1.6582280766035324,8.0,12.0,3,2
12.0,2.474856313934499,8.0,12.0,3,2
17.0,1.9459101490553132,12.0,13.0,3,2
12.0,2.2289385528257473,13.0,12.0,3,1
12.0,2.4595888418037104,8.0,4.0,3,1
12.0,2.5710843460290524,8.0,12.0,3,1
12.0,2.2407096892759584,8.0,8.0,3,2
12.0,2.302585092994046,12.0,12.0,3,1
12.0,2.302585092994046,12.0,12.0,3,1
9.0,1.9782390361706734,9.0,12.0,3,1
12.0,2.262804222982201,8.0,12.0,3,2
12.0,2.70805020110221,12.0,12.0,3,1
12.0,2.312535423847214,13.0,12.0,3,1
16.0,3.2928695047765273,12.0,17.0,3,1
18.0,3.0209125720842893,14.0,14.0,3,1
19.0,2.9517803860248084,14.0,16.0,3,1
16.0,3.3617633124167483,12.0,12.0,3,1
12.0,1.9671123567059163,7.0,3.0,3,2
14.0,2.617395832834079,16.0,16.0,3,1
18.0,2.302585092994046,16.0,0.0,3,1
12.0,2.531313022602156,12.0,12.0,3,1
12.0,3.2965773325320527,12.0,16.0,3,1
12.0,2.725890119230541,12.0,12.0,3,1
12.0,2.125847914493992,12.0,1.0,3,1
12.0,2.4849066497880004,12.0,17.0,3,1
12.0,2.688527534613346,12.0,12.0,3,1
12.0,2.8507065015037334,8.0,12.0,3,1
12.0,2.599722324216582,12.0,16.0,3,1
12.0,1.6863989535702288,12.0,12.0,3,2
12.0,2.2502386126218363,9.0,12.0,3,1
12.0,2.4449523342809676,17.0,12.0,3,2
13.0,1.791759469228055,12.0,12.0,3,2
11.0,1.1378330018213911,12.0,13.0,3,1
16.0,2.8656235882069705,15.0,12.0,3,1
14.0,2.615934912194404,15.0,12.0,3,2
12.0,1.6094379124341003,12.0,6.0,3,2
12.0,2.4423470353692043,12.0,16.0,3,2
12.0,1.749199854809259,12.0,5.0,3,1
12.0,2.189416394888408,10.0,12.0,3,2
16.0,2.1482677326096886,12.0,18.0,3,2
12.0,2.21375387928743,12.0,15.0,3,1
12.0,2.2512917986064953,9.0,14.0,3,1
16.0,2.6311691567662523,15.0,15.0,3,1
16.0,1.749199854809259,15.0,16.0,3,2
16.0,2.995732273553991,12.0,17.0,3,1
12.0,2.2375130962503307,10.0,13.0,3,1
12.0,2.2823823856765264,9.0,9.0,3,1
12.0,1.925707441737794,9.0,12.0,3,1
16.0,2.0399207835175526,12.0,19.0,3,2
16.0,2.5257286443082556,12.0,6.0,3,2
17.0,3.380314170745731,18.0,12.0,3,1
15.0,1.9600947840472698,12.0,12.0,3,2
12.0,1.6094379124341003,11.0,6.0,3,2
9.0,2.1972245773362196,11.0,5.0,3,1
18.0,1.6094379124341003,13.0,16.0,3,2
12.0,2.4449523342809676,9.0,12.0,3,1
12.0,1.8325814637483102,10.0,11.0,3,1
14.0,2.523325759691945,10.0,10.0,3,2
16.0,2.558776498354456,12.0,13.0,3,2
12.0,2.1713368063840917,9.0,7.0,3,2
15.0,2.302585092994046,12.0,12.0,3,2
10.0,1.1908875647772805,12.0,12.0,3,2
12.0,1.8961194845522977,11.0,20.0,3,2
11.0,1.7047480922384253,5.0,12.0,3,1
12.0,1.6582280766035324,5.0,13.0,3,2
14.0,2.4449523342809676,12.0,0.0,3,2
12.0,1.6094379124341003,12.0,7.0,3,2
17.0,2.668616131856803,17.0,14.0,3,2
18.0,2.3427668826268775,12.0,18.0,1,1
13.0,2.512035317176253,12.0,12.0,1,1
19.0,2.8507065015037334,16.0,17.0,3,1
16.0,2.6390573296152584,17.0,19.0,3,2
16.0,2.733067964077498,16.0,16.0,3,1
16.0,2.302585092994046,16.0,16.0,3,1
16.0,2.640484881606444,16.0,14.0,3,1
15.0,2.970414465569701,14.0,18.0,3,2
16.0,2.2300144001592104,14.0,18.0,3,1
16.0,2.4414770918606643,20.0,16.0,3,2
16.0,1.8325814637483102,20.0,20.0,3,2
16.0,3.3617633124167483,18.0,19.0,3,1
16.0,2.77757626375082,16.0,16.0,3,1
16.0,2.2375130962503307,16.0,16.0,3,2
12.0,1.6094379124341003,1.0,5.0,3,2
9.0,2.668616131856803,14.0,12.0,3,1
11.0,2.402430427963762,10.0,12.0,3,1
12.0,2.3978952727983707,8.0,9.0,2,2
13.0,2.325324579963535,6.0,6.0,1,1
12.0,1.8656293177945105,12.0,12.0,3,2
13.0,2.545531271604435,12.0,12.0,3,1
12.0,2.9311937524164198,12.0,18.0,3,1
16.0,2.0399207835175526,15.0,17.0,3,2
16.0,3.1424266527047946,18.0,12.0,3,2
16.0,2.613739521630969,18.0,12.0,3,1
15.0,1.682688374173693,12.0,13.0,3,2
12.0,2.8587664184808337,9.0,13.0,3,1
16.0,2.5201129055226197,9.0,14.0,3,2
15.0,2.145931282948669,8.0,10.0,3,2
12.0,2.1400661634962708,12.0,8.0,3,2
12.0,1.5040773967762742,14.0,9.0,3,1
12.0,1.8718021769015913,12.0,12.0,3,1
10.0,2.3580197998821464,12.0,11.0,3,2
12.0,1.62924053973028,12.0,13.0,3,2
12.0,1.5040773967762742,11.0,7.0,3,2
12.0,1.5040773967762742,11.0,9.0,3,2
14.0,2.70805020110221,12.0,12.0,3,2
14.0,2.1972245773362196,12.0,12.0,3,1
15.0,2.822568654544802,12.0,19.0,3,2
12.0,2.6939512767227085,12.0,12.0,3,2
12.0,2.70805020110221,12.0,11.0,3,2
12.0,2.6282852326333477,12.0,13.0,3,2
12.0,1.749199854809259,8.0,9.0,3,2
12.0,2.3115448343655176,12.0,14.0,3,2
11.0,1.9459101490553132,12.0,12.0,3,2
12.0,1.3862943611198906,12.0,4.0,3,2
16.0,3.171364842197149,11.0,14.0,3,1
13.0,2.548663615590751,12.0,7.0,3,2
12.0,1.791759469228055,12.0,14.0,3,2
12.0,-0.8209805520698302,12.0,12.0,3,2
12.0,2.0399207835175526,12.0,12.0,3,1
12.0,2.2512917986064953,12.0,4.0,3,1
13.0,2.599722324216582,8.0,11.0,3,2
12.0,2.2512917986064953,8.0,11.0,3,2
12.0,2.186051276738094,8.0,15.0,3,2
12.0,2.1972245773362196,12.0,11.0,3,2
18.0,2.9564715596006885,18.0,16.0,3,1
13.0,2.485739636091892,12.0,16.0,3,2
14.0,1.0986122886681098,12.0,12.0,3,2
12.0,1.791759469228055,12.0,12.0,3,1
12.0,2.3608540011180215,8.0,12.0,3,1
15.0,2.8875901149342877,20.0,15.0,3,1
13.0,2.2353763433005955,11.0,11.0,3,2
12.0,2.4849066497880004,8.0,12.0,3,2
16.0,1.9754689512968577,8.0,8.0,3,2
12.0,1.8562979903656263,8.0,12.0,3,1
12.0,2.4849066497880004,12.0,12.0,3,1
14.0,3.019448800171307,12.0,12.0,3,2
12.0,1.8961194845522977,10.0,0.0,3,1
16.0,2.668616131856803,12.0,16.0,3,2
12.0,2.4203681286504293,8.0,12.0,3,2
14.0,2.1162555148025524,10.0,12.0,3,2
12.0,1.7984040119467235,7.0,4.0,3,2
14.0,2.8130106367386967,12.0,12.0,3,2
17.0,2.871868286331605,14.0,16.0,3,1
14.0,2.822568654544802,12.0,13.0,3,2
15.0,3.710151589389476,12.0,12.0,3,2
13.0,2.7013612129514133,17.0,18.0,3,1
12.0,2.231089091288976,12.0,14.0,3,2
14.0,1.9095425048844386,12.0,4.0,3,2
16.0,2.1065702090680887,12.0,18.0,3,2
17.0,2.805176911832933,8.0,18.0,3,2
13.0,2.8130106367386967,13.0,12.0,3,2
18.0,2.596000697293587,18.0,17.0,3,1
18.0,2.1004689088719113,18.0,20.0,3,2
16.0,2.262804222982201,18.0,18.0,3,1
15.0,2.4265710727750367,17.0,16.0,3,1
16.0,1.7595805708638197,13.0,16.0,3,2
13.0,2.0095554142156695,16.0,7.0,3,2
12.0,2.0706530356467567,16.0,0.0,3,2
16.0,2.8284963541780774,19.0,16.0,3,1
18.0,1.6114359150967734,18.0,14.0,3,1
12.0,1.55814461804655,4.0,6.0,2,1
12.0,2.167910189667444,10.0,15.0,3,1
12.0,1.7263316639055997,12.0,10.0,3,1
19.0,3.2962071678045244,12.0,16.0,3,2
12.0,1.8718021769015913,12.0,1.0,3,1
9.0,1.536867219599265,12.0,12.0,2,2
14.0,2.4527277514237653,13.0,16.0,3,1
12.0,1.7715567619105355,12.0,0.0,3,1
12.0,2.402430427963762,12.0,12.0,3,2
12.0,3.0516399054922867,10.0,12.0,3,1
12.0,1.6094379124341003,12.0,6.0,3,2
12.0,2.6567569067146595,12.0,12.0,3,1
20.0,2.9780773383152703,19.0,14.0,3,1
20.0,1.9459101490553132,19.0,20.0,3,2
16.0,2.8831233291713367,12.0,20.0,3,1
12.0,1.8991179875485542,12.0,3.0,3,2
12.0,1.791759469228055,12.0,12.0,3,2
19.0,2.733067964077498,13.0,14.0,3,1
19.0,2.972975286431375,18.0,16.0,3,1
20.0,2.167910189667444,14.0,20.0,3,1
14.0,2.2502386126218363,16.0,20.0,3,2
14.0,2.322387720290225,12.0,13.0,3,1
20.0,1.9242486522741338,18.0,14.0,3,1
16.0,2.402430427963762,18.0,16.0,3,2
16.0,3.0430928449138284,15.0,16.0,3,1
16.0,2.7738379416402132,15.0,16.0,3,1
16.0,2.3978952727983707,20.0,16.0,3,2
15.0,2.1938856760707046,20.0,16.0,3,2
14.0,2.302585092994046,20.0,18.0,3,1
13.0,1.8325814637483102,14.0,13.0,3,2
15.0,2.695977619867941,18.0,12.0,3,1
14.0,2.285438934159075,12.0,16.0,3,1
16.0,3.4420193761824107,17.0,20.0,3,1
17.0,2.485739636091892,17.0,16.0,3,1
13.0,2.3115448343655176,16.0,12.0,3,1
18.0,3.100992784211484,14.0,20.0,3,1
13.0,2.178155014615869,11.0,13.0,3,2
16.0,2.6905648867611904,16.0,16.0,3,1
16.0,2.262804222982201,12.0,18.0,3,1
14.0,2.302585092994046,12.0,14.0,3,2
16.0,2.6775909936175015,12.0,14.0,3,1
12.0,2.5649493574615367,16.0,12.0,3,1
12.0,1.9459101490553132,16.0,2.0,3,2
13.0,2.5824869781268642,20.0,14.0,3,1
13.0,2.206074192613202,12.0,12.0,3,2
16.0,2.2915241456346207,16.0,16.0,3,1
18.0,2.900322088749333,17.0,15.0,3,2
15.0,2.7880929087757464,16.0,17.0,3,2
18.0,2.309560706730471,12.0,18.0,3,2
18.0,3.544142657647253,16.0,12.0,3,1
15.0,2.5400259490090797,16.0,18.0,3,1
19.0,1.9459101490553132,18.0,17.0,3,2
14.0,1.9344157696295783,14.0,14.0,3,2
17.0,1.9933388426264242,18.0,16.0,3,1
18.0,2.6347624053323777,18.0,18.0,3,1
12.0,2.1210632163706555,12.0,14.0,3,2
12.0,1.6094379124341003,11.0,17.0,3,1
12.0,2.668616131856803,11.0,14.0,2,1
12.0,2.017566137961748,12.0,6.0,2,2
12.0,2.224623551524334,3.0,11.0,2,1
12.0,1.8718021769015913,8.0,7.0,2,2
16.0,2.716018370751387,10.0,12.0,2,2
16.0,2.540814281726296,12.0,16.0,2,2
13.0,1.9459101490553132,10.0,12.0,2,1
12.0,1.4469189829363254,10.0,12.0,2,1
12.0,2.302585092994046,12.0,11.0,2,1
14.0,2.0149030205422647,12.0,14.0,2,2
16.0,0.9162907318741551,6.0,18.0,3,2
15.0,3.0145540277945786,10.0,12.0,3,1
20.0,3.1793030497483774,10.0,18.0,2,1
16.0,3.410487428569248,18.0,16.0,1,1
17.0,2.8622008809294686,16.0,16.0,3,2
19.0,3.0740812399649675,11.0,14.0,3,1
17.0,0.11332868530700327,12.0,18.0,3,2
12.0,2.327277705584417,14.0,0.0,3,1
13.0,1.4469189829363254,9.0,12.0,2,1
12.0,2.2925347571405443,5.0,12.0,2,1
14.0,2.2512917986064953,5.0,3.0,2,2
19.0,3.479700443150099,18.0,19.0,3,1
10.0,1.6370530794670737,8.0,10.0,3,1
12.0,1.6582280766035324,10.0,9.0,3,2
16.0,3.0516399054922867,17.0,16.0,3,1
13.0,2.6354795082673745,11.0,12.0,3,1
13.0,2.211565694606877,8.0,0.0,3,1
12.0,0.6259384308664954,12.0,10.0,3,2
12.0,1.6582280766035324,12.0,12.0,2,2
11.0,2.1400661634962708,12.0,12.0,3,1
13.0,0.6931471805599453,13.0,15.0,3,2
17.0,1.4469189829363254,14.0,14.0,3,2
9.0,1.0188473201992472,10.0,14.0,3,2
12.0,2.668616131856803,12.0,4.0,3,1
13.0,2.0399207835175526,16.0,4.0,2,1
14.0,1.8325814637483102,9.0,5.0,3,1
14.0,2.1102132003465894,6.0,12.0,2,2
13.0,1.791759469228055,9.0,12.0,2,2
17.0,2.0794415416798357,8.0,19.0,3,2
12.0,2.1972245773362196,11.0,8.0,2,2
12.0,2.33214389523559,16.0,14.0,3,1
16.0,2.668616131856803,11.0,16.0,3,2
13.0,2.3608540011180215,12.0,14.0,3,2
12.0,1.6094379124341003,11.0,5.0,3,2
9.0,2.995732273553991,10.0,10.0,3,1
16.0,1.8325814637483102,12.0,16.0,3,2
13.0,2.0149030205422647,12.0,12.0,3,1
12.0,2.302585092994046,12.0,12.0,3,1
15.0,2.446685436967803,12.0,14.0,3,2
12.0,2.2502386126218363,12.0,12.0,3,2
12.0,2.4849066497880004,12.0,12.0,3,1
14.0,2.0794415416798357,12.0,12.0,3,2
12.0,2.060513531794317,12.0,9.0,3,2
13.0,1.5686159179138452,12.0,13.0,3,2
15.0,3.005187432324746,14.0,17.0,3,1
14.0,3.0363942552728806,12.0,14.0,3,1
9.0,2.1972245773362196,10.0,10.0,3,1
9.0,1.2725655957915476,12.0,12.0,3,1
11.0,2.0149030205422647,8.0,2.0,3,2
12.0,2.302585092994046,12.0,7.0,3,2
13.0,1.9768549529047348,12.0,14.0,3,2
13.0,2.872999508171694,13.0,20.0,3,1
15.0,2.644044871126298,15.0,14.0,3,2
18.0,2.6946271807700692,17.0,16.0,3,1
16.0,2.4203681286504293,14.0,14.0,3,1
16.0,2.280339484046726,12.0,18.0,3,2
17.0,2.872999508171694,16.0,16.0,3,1
18.0,2.7606426512213806,9.0,16.0,3,1
14.0,2.269028309465203,12.0,8.0,3,2
12.0,2.3115448343655176,12.0,14.0,3,1
12.0,1.9754689512968577,12.0,14.0,3,1
12.0,2.1162555148025524,15.0,12.0,3,2
12.0,2.0794415416798357,12.0,14.0,3,1
12.0,1.840549633397487,3.0,12.0,2,2
12.0,1.8718021769015913,12.0,5.0,3,2
12.0,1.4929040961781488,3.0,12.0,3,2
12.0,2.0794415416798357,3.0,12.0,3,2
17.0,2.410542234499138,12.0,12.0,3,2
16.0,2.362739015813793,12.0,20.0,3,1
12.0,7.313227053734746,12.0,10.0,3,2
12.0,2.186051276738094,7.0,12.0,3,1
18.0,2.4527277514237653,12.0,12.0,3,2
18.0,2.534490149976828,12.0,13.0,3,2
16.0,2.6304489550786583,20.0,16.0,3,2
16.0,2.772588722239781,16.0,16.0,3,2
12.0,2.2512917986064953,12.0,12.0,3,2
9.0,2.4595888418037104,12.0,9.0,3,1
12.0,1.9095425048844386,12.0,0.0,3,2
12.0,2.733067964077498,17.0,16.0,3,1
12.0,2.134166441369082,8.0,7.0,3,2
12.0,2.169053700369523,8.0,10.0,3,1
12.0,2.0881534822818573,8.0,11.0,3,2
16.0,2.4239173781615704,17.0,12.0,3,1
16.0,1.5282278570085572,16.0,13.0,3,2
12.0,1.8718021769015913,7.0,12.0,3,1
9.0,1.969905654611529,6.0,12.0,3,1
12.0,2.2512917986064953,6.0,10.0,3,2
12.0,1.5260563034950492,12.0,9.0,3,2
18.0,2.70805020110221,12.0,14.0,3,2
12.0,2.063058062429312,12.0,12.0,3,2
12.0,2.1162555148025524,16.0,18.0,3,1
14.0,2.1972245773362196,6.0,18.0,3,1
12.0,1.749199854809259,6.0,12.0,3,1
13.0,1.623340817603092,12.0,16.0,2,2
14.0,0.0,12.0,12.0,3,2
12.0,1.8325814637483102,12.0,11.0,3,2
16.0,2.4731713935695794,6.0,8.0,3,1
12.0,2.0794415416798357,12.0,9.0,3,1
12.0,2.4379897300002487,12.0,12.0,3,1
12.0,2.130609828254235,10.0,11.0,3,1
12.0,1.9065751436566365,16.0,5.0,3,2
12.0,2.0149030205422647,13.0,8.0,3,1
12.0,2.0149030205422647,8.0,12.0,3,2
16.0,1.8961194845522977,12.0,14.0,3,2
15.0,2.288486168614544,16.0,12.0,3,2
12.0,2.7555697170701863,12.0,15.0,2,2
12.0,1.791759469228055,8.0,12.0,3,2
12.0,2.8154087194227095,14.0,13.0,3,2
11.0,2.145931282948669,13.0,11.0,3,1
9.0,2.70805020110221,10.0,12.0,3,1
12.0,2.772588722239781,14.0,9.0,3,1
12.0,2.6026896854443837,8.0,12.0,3,2
12.0,1.6154199841116479,12.0,9.0,3,1
12.0,1.5040773967762742,4.0,0.0,2,2
16.0,1.791759469228055,16.0,16.0,3,1
12.0,1.7047480922384253,12.0,12.0,2,2
12.0,2.0856720914304723,12.0,12.0,2,2
14.0,1.9065751436566365,12.0,9.0,2,2
7.0,1.5040773967762742,12.0,8.0,3,2
14.0,2.772588722239781,16.0,8.0,2,2
12.0,2.1849270495258133,6.0,6.0,1,2
16.0,2.5257286443082556,2.0,17.0,1,2
12.0,1.9947003132247452,3.0,12.0,1,2
18.0,2.822568654544802,13.0,18.0,3,1
16.0,2.928523523860541,16.0,0.0,3,2
11.0,1.599387576580599,12.0,6.0,2,2
15.0,2.392425796993835,7.0,3.0,2,2
13.0,2.302585092994046,8.0,11.0,2,1
12.0,1.9459101490553132,7.0,0.0,2,1
14.0,1.4701758451005926,7.0,6.0,2,2
12.0,0.8754687373538999,13.0,2.0,2,1
12.0,1.5151272329628591,13.0,12.0,2,2
19.0,3.110399348532117,16.0,16.0,2,1
20.0,2.6461747973841225,16.0,20.0,2,2
12.0,1.0986122886681098,8.0,3.0,2,1
17.0,1.9459101490553132,14.0,14.0,2,2
12.0,2.0149030205422647,12.0,12.0,3,1
12.0,1.4469189829363254,11.0,18.0,3,2
14.0,2.277267285009756,11.0,11.0,3,2
19.0,1.3454723665996355,20.0,0.0,3,2
16.0,1.925707441737794,6.0,13.0,3,1
18.0,2.8130106367386967,8.0,15.0,3,2
13.0,1.791759469228055,16.0,8.0,3,2
14.0,3.1463051320333655,8.0,14.0,3,1
13.0,1.4469189829363254,7.0,1.0,3,2
13.0,2.599722324216582,8.0,12.0,3,2
15.0,2.6152036507358583,12.0,14.0,3,1
12.0,2.327277705584417,12.0,12.0,3,1
12.0,2.302585092994046,12.0,10.0,3,1
12.0,2.4449523342809676,12.0,12.0,3,1
12.0,1.6582280766035324,8.0,15.0,1,1
14.0,2.529720665577793,14.0,12.0,3,1
13.0,1.4816045409242156,11.0,9.0,3,2
13.0,2.1972245773362196,11.0,14.0,3,1
12.0,2.501435951739211,12.0,11.0,3,2
12.0,1.6582280766035324,5.0,18.0,3,2
12.0,2.3115448343655176,14.0,12.0,3,2
14.0,2.8587664184808337,16.0,10.0,3,2
13.0,1.9878743481543455,12.0,10.0,3,2
16.0,2.1447610078004784,18.0,14.0,3,2
12.0,1.9459101490553132,12.0,12.0,2,1
8.0,2.302585092994046,12.0,12.0,3,1
8.0,1.9459101490553132,5.0,0.0,3,1
14.0,1.2919836816486494,1.0,13.0,3,2
12.0,2.1400661634962708,7.0,16.0,1,2
12.0,2.163323025660538,7.0,12.0,1,1
12.0,1.6770965609079151,12.0,10.0,3,2
12.0,2.5974910105351463,12.0,12.0,3,1
13.0,2.6762154775821916,7.0,7.0,1,2
15.0,2.551006451492524,13.0,19.0,3,2
16.0,2.6275629501895237,12.0,13.0,3,1
20.0,3.2676659890376327,20.0,19.0,3,1
19.0,1.1216775615991057,20.0,6.0,3,2
13.0,2.2082744135228043,5.0,8.0,1,2
14.0,2.263844264677615,11.0,16.0,3,2
16.0,2.2844211223663744,16.0,12.0,3,2
13.0,2.58851563240702,18.0,18.0,3,1
16.0,3.5553480614894135,12.0,12.0,3,1
16.0,2.7936160894318567,12.0,12.0,3,1
12.0,2.2353763433005955,7.0,12.0,3,2
19.0,2.2235418856535927,14.0,18.0,3,1
12.0,1.8325814637483102,14.0,12.0,3,1
13.0,2.122261538862764,12.0,12.0,3,2
12.0,1.269760544863939,12.0,14.0,3,2
11.0,2.325324579963535,16.0,7.0,3,2
12.0,1.791759469228055,14.0,2.0,3,2
12.0,1.749199854809259,10.0,8.0,2,1
12.0,1.5040773967762742,10.0,12.0,2,1
14.0,2.138889000323256,12.0,13.0,2,1
14.0,2.0856720914304723,12.0,10.0,2,1
13.0,1.8325814637483102,12.0,12.0,2,1
14.0,2.5257286443082556,12.0,14.0,1,1
14.0,2.1294214739848565,12.0,0.0,1,2
15.0,2.060513531794317,11.0,20.0,1,2
12.0,2.822568654544802,14.0,13.0,1,1
